weekstart,country,totbookings,clicks_email,clicks_ppc_brand,clicks_ppc_non_brand,clicks_remarketing,clicks_shop_GoogleHA,clicks_shop_TripAdvisor,clicks_shop_Trivago,clicks_shop_other,cost_email,cost_ppc_brand,cost_ppc_non_brand,cost_remarketing,cost_shop_GoogleHA,cost_shop_TripAdvisor,cost_shop_Trivago,cost_shop_other,display_imps,display_net_spend_eur,olv_imps,olv_net_spend_eur,yt_imps,yt_cost,brandtv_grp,brandtv_net_spend_eur,drtv_grp,drtv_net_spend_eur,ooh_net_spend_eur,radio_net_spend_eur,print_net_spend_eur,cinema_net_spend_eur,meta_comp_grp,ota_comp_grp,value (currency rate),fb_imps,fb_cost,NewYearsDay,MartinL.KingsDay(US-CA),StValentinesDay,PresidentsDay(US-CA),EasterSunday,EasterMonday,LabourDay(DE-NW),MayDay(GB-EN),ChristsAscensionDay(DE-NW),WhitMonday(DE-NW),Remembrance/MemorialDay(US-CA),BankHoliday(GB-EN),IndependenceDay(US-CA),LabourDay(US-CA),GermanUnityDay(DE-NW),ThanksgivingDay(US-CA),ChristmasDay,BoxingDay,sales_Direct,sales_EMK,sales_Interco,sales_ppc_brand,sales_ppc_nonbrand,sales_Retargeting,sales_shop_googleha,sales_shop_other,sales_shop_tripadvisor,sales_shop_trivago,sales_Strat Part,spend_performance,spend_awareness_dig,spend_awareness_off,spend_awareness_total,t,woy,sin_woy,cos_woy,year,adstock_perf,adstock_aware,f_perf,f_aware,f_brand,y
2017-04-17,us,886587.0,648494.0,291500.5304007394,3218706.8202470974,907729.8908966797,460173.6302628517,888419.4887121901,1155051.9050016403,783727.5871763603,0.0,64236.07475315631,5638504.801267438,270041.1747730562,1377064.3755016327,1411525.9066054602,1945191.0107979774,843516.6099977408,0.0,0.0,0.0,0.0,0.0,0.0,68.6,1266804.7815261476,36.235,368371.330596906,0.0,0.0,0.0,0.0,110.02,133.35,0.93293473,123159.0,452.9595244191384,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297029.0,33479.0,65417.0,39223.0,182011.0,12943.0,51768.0,23048.0,46436.0,74532.0,60700.0,11550079.953696461,0.0,1635176.1121230535,1635176.1121230535,68.0,16,0.9350162426854148,-0.3546048870425357,2017.0,27907688.66810798,4033591.9993251665,17.144412824161034,15.210168099824532,15.210168099824532,13.695135666349248
2017-04-24,us,901486.0,649031.0,291494.51126301143,3322693.955079715,884268.0752668529,460929.9633626938,1004946.2283838955,1163794.494559288,816986.6250436469,0.0,66721.9501993459,5822378.545510514,287292.68822714617,1378616.2535133362,1770869.4401708315,2031722.0981547832,900420.7771340896,781367.0,14348.48095703125,0.0,0.0,0.0,0.0,70.2,1271783.2011258467,36.415,356540.6453455665,0.0,0.0,0.0,0.0,169.22,171.76,0.93293473,275912.0,737.3896016103524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297961.0,33352.0,63640.0,39725.0,185810.0,13291.0,52457.0,24777.0,54502.0,75791.0,60180.0,12258021.752910046,14348.48095703125,1628323.8464714133,1642672.3274284445,69.0,17,0.8854560256532099,-0.4647231720437685,2017.0,28813844.623776067,4020245.972571202,17.17636658040808,15.206853894671077,15.206853894671077,13.711800901111106
2017-05-01,us,912983.0,631721.0,295026.079215772,3401400.84584508,943562.3014365034,464831.34602737427,1019885.8332367691,1034939.4342288971,868897.7035044851,0.0,70010.7519047727,5988239.241635277,298816.420893253,1396120.1617183685,1725520.5316589714,1819725.1899318697,946107.4497797759,1235080.0,22495.04638671875,0.0,0.0,0.0,0.0,64.13,1165363.447688925,30.36,295164.64162906,0.0,0.0,0.0,0.0,147.33,173.09,0.90491614,798865.0,2391.50921319599,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306418.0,33986.0,66874.0,40855.0,193140.0,13820.0,51761.0,24826.0,57278.0,64700.0,59325.0,12244539.747522287,22495.04638671875,1460528.089317985,1483023.1357047039,70.0,18,0.8229838658936565,-0.5680647467311557,2017.0,29330160.905550875,3859639.3013316644,17.194126961073103,15.166084550915405,15.166084550915405,13.724473634779516
2017-05-08,us,888258.0,568253.0,275796.82579081226,3441200.2095974274,835232.2355330129,465316.44887018204,826454.9068111802,854704.075126648,822231.482801506,0.0,74556.80247740942,6259478.934021993,266683.17749208916,1429750.859290123,1357318.4500728874,1369852.8040981293,909569.1555270101,992763.0,17781.808471679688,0.0,0.0,0.0,0.0,70.9,1954537.7366680491,30.96,288296.644847109,0.0,0.0,0.0,0.0,88.42,137.81,0.90491614,1901262.0,8660.927368853945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305516.0,33838.0,67215.0,38011.0,195205.0,12428.0,51351.0,24920.0,49063.0,52227.0,58484.0,11667210.18297964,17781.808471679688,2242834.3815151583,2260616.189986838,71.0,19,0.7485107481711013,-0.663122658240795,2017.0,29068171.618478876,4531890.819416806,17.185154409137763,15.32665003046049,15.32665003046049,13.69701864611452
2017-05-15,us,972930.0,609211.0,298517.8845185113,3865156.921932569,915511.9258193352,476302.8706469536,987984.8082382515,1344590.1845312119,893930.587230742,0.0,75975.9439853383,7247007.934917947,283950.956505347,1439822.2851905823,1844517.1629868848,2007422.1851644516,1001394.386821338,104512212.0,542777.2758789062,0.0,0.0,0.0,0.0,79.09,1892963.4418546609,24.395,257585.64613359602,0.0,0.0,0.0,0.0,157.43,188.74,0.90491614,1350217.0,7472.214991410514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324611.0,34555.0,71071.0,39095.0,215445.0,13327.0,51906.0,27029.0,59772.0,71323.0,64796.0,13900090.855571888,542777.2758789062,2150549.087988257,2693326.363867163,72.0,20,0.6631226582407952,-0.7485107481711012,2017.0,31152468.2115795,5369345.382234304,17.25440406848568,15.496216742547064,15.496216742547064,13.788068443956762
2017-05-22,us,1006537.0,754619.0,320459.87490648206,4154322.837495685,1051692.3947358027,490885.8611216545,1041108.8354858258,1557696.5070295334,895091.8541519291,0.0,94912.42946026321,7674873.003474327,315321.0614872144,1531373.7223243713,2039623.2299980754,2106730.0246021748,1081147.539385279,167343491.0,919230.8671875,0.0,0.0,0.0,0.0,72.2,1972990.334136859,33.27,319539.91523417,0.0,0.0,0.0,0.0,186.0,153.25,0.90491614,3398689.0,24748.931257298485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332195.0,33021.0,75071.0,40111.0,224366.0,14648.0,53692.0,29140.0,63276.0,82202.0,58815.0,14843981.010731705,919230.8671875,2292530.249371029,3211761.116558529,73.0,21,0.5680647467311558,-0.8229838658936564,2017.0,33337299.90513622,6424707.664988151,17.32218747535517,15.675661843746774,15.675661843746774,13.822027277944429
2017-05-29,us,984671.0,752167.0,309173.5535103866,4102179.349267526,1061604.5696650448,516902.09580755234,1008556.2779787129,1553978.5784187317,841897.8568471879,0.0,91446.75206868118,7178611.09903237,305591.0904165458,1538835.7757987976,2073387.3897485337,2040461.6345381734,1048565.2018903865,197790135.0,1084421.8125,0.0,0.0,0.0,0.0,83.45,2537004.475060551,51.4,468406.76450943,0.0,0.0,0.0,0.0,198.43,149.47,0.90491614,3622520.0,22280.093549853515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,330627.0,32946.0,67862.0,39797.0,220808.0,14217.0,54552.0,27911.0,60133.0,79538.0,56280.0,14276898.94349349,1084421.8125,3005411.239569981,4089833.052069981,74.0,22,0.4647231720437687,-0.8854560256532098,2017.0,34082704.5322664,7917432.483765595,17.344300644458226,15.884577656193313,15.884577656193313,13.800063869775247
2017-06-05,us,1064010.0,639334.0,314216.2614449599,4353954.070792345,910774.0217829563,584478.9586450653,1008968.5022891678,1900255.7521648407,893736.9961162133,0.0,83965.68099987588,7630510.565712889,292185.49799849757,1681217.9811354768,2103244.37188111,2435627.373881817,1145129.5011450541,115136731.0,643424.3774414062,0.0,0.0,0.0,0.0,80.07,1997057.3468700643,37.035,360543.38136328,0.0,0.0,0.0,0.0,207.14,148.7,0.89000752,1109478.0,3838.313442978211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344156.0,35928.0,72543.0,40621.0,237572.0,14393.0,61694.0,32058.0,64691.0,99252.0,61102.0,15371880.97275472,643424.3774414062,2357600.7282333444,3001025.1056747506,75.0,23,0.35460488704253584,-0.9350162426854147,2017.0,35643717.55909482,7723628.156848637,17.38908349179913,15.859794909576882,15.859794909576882,13.877556287176152
2017-06-12,us,1096841.0,790294.0,324315.8554698195,4570394.691163268,886572.2243551442,574952.3149819986,1139625.137720131,2033108.7869682312,944550.1727393889,0.0,86166.05202575368,8364754.90373811,292164.2363753845,1656298.2938290543,2353535.01787383,2670269.446642399,1155353.4544089506,4674929.0,47901.02294921875,5257420.0,34.002456586807966,0.0,0.0,73.67,1949541.936894936,33.69,331588.855715872,0.0,0.0,0.0,0.0,234.8,186.14,0.89000752,445882.0,1970.2717709729081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353925.0,35337.0,73822.0,41486.0,249603.0,14911.0,61221.0,32814.0,71772.0,102405.0,59545.0,16578541.404893484,47935.02540580556,2281130.7926108083,2329065.818016614,76.0,24,0.23931566428755768,-0.970941817426052,2017.0,37770774.9494353,6935778.032518401,17.44704623854527,15.752203938878289,15.752203938878289,13.907945699713705
2017-06-19,us,1168430.0,563689.0,347376.3781758572,4949048.579494364,1003724.0257641902,611925.1011113937,1306809.0941917899,2282364.6631679535,1054781.1220557876,0.0,95372.92363895982,8956245.12221174,336395.7366867169,1684889.9018411716,2584270.9269358655,3004401.497010708,1173060.3280928258,7451306.0,53306.953125,16461510.0,60.410345600757864,0.0,0.0,90.55,2261799.7847760324,56.03,534458.905339336,0.0,0.0,0.0,0.0,293.74,167.49,0.89000752,2020294.0,13684.464068443513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372774.0,38800.0,79121.0,43504.0,263686.0,16411.0,63537.0,32908.0,79532.0,117510.0,60647.0,17834636.43641799,53367.36347060076,2796258.6901153685,2849626.0535859694,77.0,25,0.12053668025532308,-0.992708874098054,2017.0,40291213.711433806,6983502.2858579485,17.511644005917166,15.759061252245207,15.759061252245207,13.971172381153341
2017-06-26,us,1222080.0,671868.0,362234.7659628748,5309759.037419929,1055220.6587711524,662457.8172385243,1383437.4812900159,2906206.652612686,1213985.1805715323,0.0,101536.3568513107,9798459.983097136,311223.6536140753,1799665.1320147824,2645580.7694081557,3650481.880961418,1149057.7893039512,28854807.0,149999.75903320312,9374637.0,0.02757987193763256,0.0,0.0,52.44,923032.3615390001,38.725,396786.089591216,0.0,0.0,0.0,0.0,354.58,151.36,0.89000752,2079460.0,12847.294388865806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377716.0,39529.0,78984.0,44620.0,278045.0,16446.0,69852.0,33683.0,86093.0,135727.0,61385.0,19456005.56525083,149999.78661307506,1319818.451130216,1469818.237743291,78.0,26,1.2246467991473532e-16,-1.0,2017.0,43425072.543385364,5635010.515387061,17.5865475636625,15.544509749000875,15.544509749000875,14.01606570129599
2017-07-03,us,1138322.0,817985.0,337042.8223224595,4982089.349523294,1021565.9604539801,660200.6160570299,1318271.2343661946,2578216.2288970947,998755.7040354836,0.0,77535.01075236718,9021194.770939637,281695.53627211007,1711302.9879263698,2364640.0830277037,2799395.3601694107,971960.4141067023,24590933.0,124787.6640625,1261114.0,0.0003206961846444756,0.0,0.0,68.96,833054.8385064745,44.54,414494.045835876,0.0,0.0,0.0,0.0,512.49,137.28,0.86752639,3144115.0,10435.357698944887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,356648.0,38348.0,72135.0,40953.0,257868.0,16192.0,68865.0,29025.0,77847.0,116703.0,63738.0,17227724.1631943,124787.66438319618,1247548.8843423505,1372336.5487255468,79.0,27,-0.12053668025532327,-0.992708874098054,2017.0,43086803.36023857,4715373.186732175,17.57872734486088,15.36633883181959,15.36633883181959,13.945066684678887
2017-07-10,us,1204639.0,804335.0,366609.64479499514,5138684.014833895,1008328.708200862,708597.7252407816,1280368.5351226171,2694912.9695472717,1092529.054907422,0.0,74519.8350426042,9098133.099513985,273569.8217303947,1764034.0147358584,2166272.763497872,2992687.4774341583,1054168.1291413426,18091332.0,87195.7138671875,3641879.0,169.36431048822124,0.0,0.0,48.49,720550.849779951,33.95,337539.249884536,0.0,0.0,0.0,0.0,413.85,217.98,0.86752639,4431661.0,9552.981647530301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373932.0,38875.0,78333.0,43331.0,262628.0,17250.0,77879.0,31495.0,76543.0,135120.0,69253.0,17423385.141096212,87365.07817767572,1058090.099664487,1145455.1778421625,80.0,28,-0.23931566428755743,-0.9709418174260521,2017.0,43041999.00721463,3929441.5493417364,17.577686941307284,15.184008128833286,15.184008128833286,14.00169132508395
2017-07-17,us,1199431.0,866875.0,375185.425168775,5049954.425052631,1143369.6943535164,719333.1910316173,1311465.1738345516,2668619.737285614,1101056.4350437971,0.0,75905.500572395,8678599.981725786,308803.57663959695,1705267.285544883,2123404.277768091,3032518.610338211,1018850.0163354141,21345217.0,115561.865234375,3357415.0,199.84712553024292,0.0,0.0,53.1,837486.5970697895,34.23,348682.79986936395,0.0,0.0,0.0,0.0,416.69,188.84,0.86752639,3533198.0,12888.172320302441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367339.0,38645.0,77006.0,43180.0,259636.0,18270.0,80862.0,29626.0,76346.0,139987.0,68534.0,16943349.248924375,115761.71235990524,1186169.3969391536,1301931.1092990588,81.0,29,-0.3546048870425356,-0.9350162426854148,2017.0,42519226.77315994,3605650.7853086046,17.56546694977639,15.098013112721768,15.098013112721768,13.997358669367312
2017-07-24,us,1118204.0,873409.0,364347.6256069246,4587907.876468278,1131272.3164410135,724856.9902578202,1214323.4383745645,2255453.918188095,1103005.241929357,0.0,72088.37429412364,7634621.74508576,310660.7883999859,1688180.9755781954,1887914.7348831056,2494893.3443484306,840019.358607596,9772825.0,72565.57788085938,2314121.0,140.95046472549438,0.0,0.0,55.52,818254.534658838,36.045,357285.278305243,0.0,0.0,0.0,0.0,460.78,158.0,0.86752639,12104051.0,93443.06711378644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354420.0,38209.0,70850.0,41388.0,235688.0,18095.0,79185.0,23658.0,69435.0,121652.0,65624.0,14928379.321197197,72706.52834558487,1175539.8129640808,1248246.3413096657,82.0,30,-0.46472317204376806,-0.8854560256532101,2017.0,40200118.30613441,3342943.322178973,17.509380521399134,15.022362510216865,15.022362510216865,13.927235279036694
2017-07-31,us,1094483.0,923292.0,350119.33533657587,4124336.8094470194,1110910.8683432902,736545.2026811441,1194395.1082330546,2031056.7641143799,1027903.2329246491,0.0,69500.12004020924,6403633.073864669,304919.7403318827,1636541.2727343482,1769595.1436079042,2228619.024623394,863358.1629269879,14816358.0,96755.765625,1776345.0,97.82420444488525,0.0,0.0,44.83,736038.4080337455,38.65,372457.96785578696,0.0,0.0,0.0,0.0,368.1,137.28,0.86752639,29286600.0,168732.16965538324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353846.0,37935.0,68426.0,41227.0,220556.0,17414.0,81549.0,25715.0,68154.0,117796.0,61865.0,13276166.538129393,96853.58982944489,1108496.3758895325,1205349.9657189774,83.0,31,-0.5680647467311556,-0.8229838658936566,2017.0,37138048.949490696,3160710.261187431,17.430152607111634,14.966307642890046,14.966307642890046,13.90579357729092
2017-08-07,us,1050172.0,969939.0,332771.95613593864,3857796.9027683632,1156271.1899295293,718582.0799678379,1014706.7935703081,1671728.2275772095,887267.9530754588,0.0,69315.49620782422,5957595.603155152,314432.1240881072,1566923.4639140265,1494199.8945946982,1817988.7813642025,663339.4994341693,15648072.0,101801.69921875,81.0,0.0019241771660745144,0.0,0.0,45.67,741497.021875799,36.72,326781.500877802,0.0,0.0,0.0,0.0,328.87,29.88,0.84664693,26595882.0,154948.88686974352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345083.0,37114.0,65401.0,39485.0,215949.0,17946.0,81741.0,24125.0,59982.0,99347.0,63999.0,11883794.86275818,101801.70114292717,1068278.522753601,1170080.2238965281,84.0,32,-0.6631226582407953,-0.748510748171101,2017.0,33888168.398449376,3027387.018479049,17.33857652614466,14.923210765609387,14.923210765609387,13.864465470466715
2017-08-14,us,1013816.0,797769.0,312790.7885586248,3755175.0090031223,984069.4847908238,682280.2106635735,937406.480098279,1349613.7399549484,832324.1277410439,0.0,66423.21043368633,6134257.13340378,293940.56934778334,1515186.2205569579,1425795.8013106792,1514175.199329853,662150.5569603408,7410338.0,48842.811767578125,1247.0,0.05612183416087646,0.0,0.0,40.07,684496.432648856,28.08,254407.75068999798,0.0,0.0,0.0,0.0,257.24,96.51,0.84664693,22534562.0,164153.31787935965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338295.0,36259.0,64212.0,38298.0,216050.0,16611.0,79804.0,20688.0,57769.0,80543.0,65287.0,11611928.69134308,48842.867889412286,938904.183338854,987747.0512282663,85.0,33,-0.7485107481711009,-0.6631226582407955,2017.0,31645276.3232848,2756316.487179497,17.27009947972669,14.829406103022025,14.829406103022025,13.829232973473205
2017-08-21,us,947071.0,923322.0,293063.50507409056,3399690.825668012,901823.9266301595,609460.1329385967,855586.6557926264,1141035.946759224,779224.9635228099,0.0,61743.51562265341,5528056.705532915,273799.09525458224,1322055.2418067623,1327519.538018629,1310060.7299785614,554896.8760484392,22909460.0,146843.427734375,85.0,0.0003206961846444756,0.0,0.0,41.41,659175.5512516134,33.965,295203.26368266204,0.0,0.0,0.0,0.0,120.69,194.5,0.84664693,18671998.0,166601.5007103848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322857.0,35450.0,61581.0,36497.0,200937.0,15253.0,72585.0,18360.0,53194.0,68448.0,61909.0,10378131.702262543,146843.42805507118,954378.8149342755,1101222.2429893466,86.0,34,-0.8229838658936564,-0.5680647467311559,2017.0,29038511.31379858,2730324.8330049906,17.18413351774494,14.819931512788251,14.819931512788251,13.761130398845168
2017-08-28,us,929292.0,885640.0,293855.701346838,3370603.924414043,908037.1304529135,593499.1380186912,840946.7511469753,1015548.0028629303,742509.0751424283,0.0,59936.27682179217,5214425.853912484,287026.6565070858,1320815.7860273297,1331172.273962445,1128198.7229495049,478190.8250870382,67471506.0,620421.57421875,0.0,0.0,0.0,0.0,5.2,33808.4322057995,40.295,385565.382533404,0.0,0.0,0.0,0.0,107.09,226.72,0.84664693,19106594.0,167034.2174028713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,318882.0,34420.0,62907.0,36485.0,200044.0,16040.0,71362.0,17265.0,52505.0,60689.0,58693.0,9819766.39526768,620421.57421875,419373.8147392035,1039795.3889579535,87.0,35,-0.88545602565321,-0.46472317204376834,2017.0,26953513.57206595,2654940.3045147057,17.109624257653852,14.791933104886384,14.791933104886384,13.742179360965679
2017-09-04,us,955105.0,747486.0,319640.24769537954,3123882.7812961848,954762.7631405093,574162.5735626823,755386.1554693847,1051103.101594925,765947.459700921,0.0,73255.21690483813,4252090.637994958,292528.52580421575,1339478.5651017926,1240074.9554523728,1151352.1875550747,495346.9643779378,36934217.0,512732.443359375,3998925.0,29016.690673828125,0.0,0.0,0.0,0.0,58.74,564972.8943952275,0.0,0.0,0.0,0.0,154.18,203.23,0.83948605,2591728.0,21736.27288114042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,348845.0,29583.0,65230.0,40185.0,190361.0,16344.0,72776.0,18544.0,52980.0,62762.0,57495.0,8844127.05319119,541749.1340332031,564972.8943952275,1106722.0284284307,88.0,36,-0.9350162426854147,-0.3546048870425359,2017.0,24723589.231859285,2680446.9626973886,17.023268415924687,14.80149448877921,14.80149448877921,13.769577608067802
2017-09-11,us,826158.0,688364.0,269000.461153877,2530484.868562126,830433.235169773,460848.18220344855,717365.0736880733,863183.1356182098,657654.1989455229,0.0,73445.0936698705,3246860.0751657155,278548.6710936524,901933.5028695884,1093923.0600182978,874867.6996638775,440707.8116793441,106262164.0,1472684.625,19766475.0,226434.7470703125,0.0,0.0,0.0,0.0,54.355,571277.9383223575,0.0,0.0,0.0,0.0,110.5,184.98,0.83948605,293901.0,2620.090551980962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305523.0,29008.0,63702.0,33416.0,153021.0,14618.0,57349.0,16835.0,46511.0,50758.0,55417.0,6910285.914160347,1699119.3720703125,571277.9383223575,2270397.31039267,89.0,37,-0.970941817426052,-0.23931566428755774,2017.0,21459856.2483551,3856798.044790338,16.88169464315752,15.165348134404555,15.165348134404555,13.624542527925264
2017-09-18,us,791689.0,623697.0,246763.95909010497,2136610.6944620083,719562.5357590552,474421.55023989384,630744.37177231,727875.7526540756,678982.2952964967,0.0,118738.1571106658,2749604.450270495,251796.53179541192,971366.6307450911,909186.4324900472,731186.8710038662,455875.60111739644,36892691.0,689261.73046875,6944240.0,93041.583984375,0.0,0.0,0.0,0.0,58.48,616476.4548945925,0.0,0.0,0.0,0.0,97.28,99.94,0.83948605,253434.0,1854.2861569952536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305944.0,28436.0,63245.0,32372.0,134542.0,13169.0,58905.0,16525.0,39886.0,44367.0,54298.0,6187754.674532974,782303.314453125,616476.4548945925,1398779.7693477175,90.0,38,-0.992708874098054,-0.12053668025532357,2017.0,18812928.97592652,3691892.850953869,16.75005495607538,15.121650123095641,15.121650123095641,13.58192518003264
2017-09-25,us,775676.0,828376.0,239502.5519591696,2125149.8848878993,662637.9174617432,395220.31143700465,579114.6067169278,637196.5224494934,650246.0366749192,0.0,133031.91139888534,2758838.2820176133,206280.09621884977,713500.7607229404,855981.0661565246,644825.5923805237,377717.4235208376,26786841.0,919909.4453125,0.0,0.0,0.0,0.0,0.0,0.0,54.32,598482.53313017,0.0,0.0,0.0,0.0,102.56,57.98,0.83948605,993460.0,3069.462025905239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307342.0,29472.0,63380.0,32073.0,134738.0,11729.0,51538.0,14380.0,37384.0,39157.0,54482.0,5690175.132416176,919909.4453125,598482.53313017,1518391.9784426698,91.0,39,-1.0,-1.8369701987210297e-16,2017.0,16754943.900611019,3713282.4381347806,16.634203990614033,15.127427066937015,15.127427066937015,13.56149147540124
2017-10-02,us,771066.0,796012.0,242235.82377130238,2308014.256811399,683326.1460049893,500801.9809860716,560361.2752765431,606103.5811281204,678385.2346153101,0.0,87376.38259024611,3003631.1927092727,196139.7918577645,1086742.5053169276,800295.0555862047,607053.0410296917,399390.15775931336,21502288.0,211613.05078125,0.0,0.0,0.0,0.0,0.0,0.0,54.195,603136.6151221499,0.0,0.0,0.0,0.0,67.3,76.31,0.850687,273824.0,1723.048182196921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,295577.0,28901.0,60076.0,31218.0,142938.0,11167.0,61758.0,14501.0,36233.0,36385.0,52312.0,6180628.12684942,211613.05078125,603136.6151221499,814749.6659033999,92.0,40,-0.992708874098054,0.1205366802553232,2017.0,16033992.347293967,3023066.2741308664,16.59022161067251,14.921782527609533,14.921782527609533,13.55553054889957
2017-10-09,us,757229.0,732724.0,239273.87461794092,2074024.7745668304,664963.9443327946,507217.0006111367,555714.6225279488,558309.3491811752,642921.7162465546,0.0,89191.1296756385,2672186.6181173585,198882.0406023266,1115786.2497061167,815490.8979103379,552009.5435348749,397468.77315471345,29154935.0,262431.9140625,0.0,0.0,0.0,0.0,0.0,0.0,54.945,580867.798714,0.0,0.0,0.0,0.0,66.01,79.63,0.850687,44360.0,1488.2073546711547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293295.0,28811.0,60089.0,31423.0,128680.0,10638.0,63604.0,15415.0,35817.0,32505.0,56952.0,5841015.252701366,262431.9140625,580867.798714,843299.7127765,93.0,41,-0.9709418174260521,0.23931566428755738,2017.0,15266374.848869357,2640549.1197430617,16.54116331103417,14.786497832105228,14.786497832105228,13.537422317183815
2017-10-16,us,751342.0,628231.0,216615.0444497644,1937217.10025382,670839.1525421811,470986.1821594304,592043.7122585189,558520.089471817,606590.1758660169,0.0,54387.19032940565,2439735.972905912,199324.4966289665,991700.3634629047,861122.6796521185,549399.7896777093,384317.2461131288,24454879.0,238355.73828125,0.0,0.0,0.0,0.0,0.0,0.0,50.625,558942.4471821,0.0,0.0,0.0,0.0,151.21,38.67,0.850687,49663.0,1764.4033485837792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297056.0,25998.0,60200.0,30497.0,124009.0,10681.0,60247.0,15944.0,37747.0,35262.0,53701.0,5479987.738770145,238355.73828125,558942.4471821,797298.18546335,94.0,42,-0.9350162426854148,0.35460488704253557,2017.0,14465499.887519486,2363131.352320379,16.487277123343457,14.675498564892688,14.675498564892688,13.529617550846954
